2001	Information 	Unknown 	2022-01-30 14:22:43 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:59:45 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:45 	The 'SELECT * FROM answers WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:45 	The 'DELETE FROM answers WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:59:45 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 09:59:45 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 09:59:45 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:45 	The 'SELECT * FROM levels WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:45 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:45 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 09:59:45 	The 'SELECT * FROM answers WHERE level = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 09:59:45 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:12 	Connection established successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:21 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:01:21 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:21 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:21 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:21 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:21 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:21 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:01:21 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:21 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:01:21 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:21 	The 'SELECT * FROM videos' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:01:21 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:23 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:01:23 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:23 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:01:23 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:39 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:01:39 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:39 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:39 	The 'SELECT * FROM levels' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:01:39 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:41 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:01:41 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:41 	The 'SELECT * FROM homework' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:41 	The 'UPDATE homework SET title = ?, level = ?, par = ? WHERE id = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:01:41 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:41 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:01:41 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:41 	The 'SELECT * FROM homework' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:01:41 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:47 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:01:47 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:47 	The 'SELECT id, user, type, level FROM users WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:47 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:47 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:47 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:01:47 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:01:49 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:01:49 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:01:49 	The 'SELECT * FROM levels WHERE id>0' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:01:49 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:02:00 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT * FROM users' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT * FROM users ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT * FROM users' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'INSERT INTO users (id, user, pass, type, level) VALUES (?,?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:02:00 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:02:00 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT id, user, type, level FROM users WHERE id>0' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:00 	The 'SELECT level FROM levels WHERE value = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:02:00 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:02:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:02:20 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:20 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:20 	The 'SELECT * FROM anonymous WHERE ip = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:20 	The 'SELECT * FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:20 	The 'UPDATE users SET timestamp = ?, attempts = ? WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:20 	The 'UPDATE anonymous SET timestamp = ?, anattempt = ? WHERE ip = ?' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:02:20 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:02:20 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:02:20 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:20 	The 'SELECT * FROM videos WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:02:20 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:02:24 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:02:24 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:24 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:02:24 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:02:25 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:02:25 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:25 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:02:25 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:02:35 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'SELECT * FROM answers WHERE student_id = ? AND homework_id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'SELECT * FROM answers ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'INSERT INTO answers (id, title, url, level, student_id, homework_id) VALUES (?,?,?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:02:35 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:02:35 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:02:35 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:02:35 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:03:04 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:03:04 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:03:04 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:03:04 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:03:10 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'SELECT * FROM homework WHERE id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'SELECT * FROM answers WHERE student_id = ? AND homework_id = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'SELECT * FROM answers' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'SELECT * FROM answers ORDER BY id DESC LIMIT 1' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'INSERT INTO answers (id, title, url, level, student_id, homework_id) VALUES (?,?,?,?,?,?)' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:03:10 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:03:10 	Connection established successfully with database 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'SELECT id, type, level FROM users WHERE user = ?' query executed successfully 
2003	Information 	Unknown 	2022-02-09 11:03:10 	The 'SELECT * FROM homework WHERE level = ? OR level = "All"' query executed successfully 
2002	Information 	Unknown 	2022-02-09 11:03:10 	Connection closed successfully with database 
2001	Information 	Unknown 	2022-02-09 11:03:19 	Connection established successfully with database 
